event_ID,event_name,event_location,event_date,clubs
3014,**TEST** Sydney International Rowing Regatta,"Sydney, NSW, AUS","Mar 16, 2015 To Mar 22, 2015","[['Adelaide Rowing Club', 'Adelaide', 'Adelde', '29 ', 'South Australia', ' AUS'], ['Adelaide University Boat Club', 'Adelaide University', 'AdelU', '39 ', 'Adelaide, SA', ' AUS'], ['All Hallows School', 'All Hallows', 'AllHall', '1 ', 'Queensland', ' AUS'], ['ANA Rowing Club', 'ANA', 'ANA', '32 ', 'Perth, WA', ' AUS'], ['ANU Boat Club', 'ANU', 'ANU', '13 ', 'Canberra, ACT', ' AUS'], ['Ascham School', 'Ascham', 'Ascham', '3 ', 'Edgecliff, NSW', ' AUS'], ['Ballarat & Clarendon College', 'Ballarat & Clarendon', 'BallClar', '2 ', 'Ballarat, VIC', ' AUS'], ['Ballarat Grammar School', 'Ballarat Grammar', 'BallG', '3 ', 'Ballarat, VIC', ' AUS'], ['Ballarat High School', 'Ballarat High', 'BallH', '2 ', 'Ballarat, VIC', ' AUS'], ['Balmain Rowing Club', 'Balmain', 'Balmain', '12 ', 'Balmain, NSW', ' AUS'], ['Banks Rowing Club', 'Banks', 'Banks', '6 ', 'Melbourne, VIC', ' AUS'], ['Barwon Rowing Club', 'Barwon', 'Barwon', '2 ', 'Barwon Heads, VIC', ' AUS'], ['Bendigo Rowing Club', 'Bendigo', 'Bendgo', '4 ', 'Bendigo, VIC', ' AUS'], ['Black Mountain Rowing Club', 'Black Mountain', 'BlkMtn', '2 ', 'Canberra, ACT', ' AUS'], ['Brighton Grammar School', 'Brighton Grammar', 'BrghtG', '1 ', 'Brighton, VIC', ' AUS'], ['Brisbane & GPS Rowing Club', 'Brisbane & GPS', 'BGPS', '40 ', 'Brisbane, QLD', ' AUS'], ['Brisbane Boys College', 'Brisbane Boys', 'BrisbBoys', '1 ', 'Queensland', ' AUS'], ['Brisbane State High School', 'Brisbane State High', 'StateHgh', '6 ', 'Queensland', ' AUS'], ['Buckingham Rowing Club', 'Bucks', 'Bucks', '23 ', 'Tasmania', ' AUS'], ['Bundaberg Rowing Club', 'Bundaberg', 'Bundbrg', '12 ', 'Bundaberg, QLD', ' AUS'], ['C.B.C. Fremantle', 'CBC Fremantle', 'CBC-Fre', '1 ', 'Western Australia', ' AUS'], ['California Rowing Club', 'California', 'CRC', '1 ', 'Oakland, CA', ' USA'], ['Canberra Girls Grammar School', 'Canberra Girls Grammar', 'CanbGrls', '5 ', 'Canberra, ACT', ' AUS'], ['Canberra Grammar School', 'Canberra Grammar', 'CanbGram', '8 ', 'Canberra, ACT', ' AUS'], ['Canberra Rowing Club', 'Canberra', 'Canbrra', '7 ', 'Canberra, ACT', ' AUS'], ['Canottieri Gavirate', 'Gavirate', 'CG', '2 ', 'Varese', ' ITA'], ['Carey Grammar School', 'Carey Grammar', 'Carey', '1 ', 'Kew, VIC', ' AUS'], ['Carrum Rowing Club', 'Carrum', 'Carrm', '5 ', 'Bangholme, VIC', ' AUS'], ['Caulfield Grammar School', 'Caulfield Grammar', 'CaulfldG', '4 ', 'St. Kilda, VIC', ' AUS'], ['Centenary Rowing Club', 'Centenary', 'Centnry', '10 ', 'Brisbane, QLD', ' AUS'], ['Central Coast Rowing Club', 'Central Coast', 'CntCoast', '3 ', 'Gosford, NSW', ' AUS'], ['Christian College, Geelong', 'Christian College Geelong', 'ChristCol', '1 ', 'Drysdale, VIC', ' AUS'], ['Commercial RC', 'Commercial', 'Commrcl', '27 ', 'Brisbane, QLD', ' AUS'], ['Coomera Anglican College', 'Coomera Anglican', 'Coomra', '6 ', 'Gold Coast, QLD', ' AUS'], ['Coomera Watersports Club', 'Coomera Watersports', 'CoomraWS', '1 ', 'Oxenford, QLD', ' AUS'], ['Corio Bay Rowing Club', 'Corio Bay', 'Corio', '12 ', 'Geelong South, VIC', ' AUS'], ['Corowa Rowing Club', 'Corowa', 'Corowa', '3 ', 'Corowa, VIC', ' AUS'], ['Cranbrook School', 'Cranbrook', 'Cranb', '8 ', 'Rose Bay, NSW', ' AUS'], ['Czech Republic Rowing Club Composite', 'Czech Republic Composite', 'CZ Comp', 'N/A', '1', 'CZE'], ['Derwent Mercantile Collegiate Rowing Club', 'Derwent Mercantile', 'DerwMerc', '11 ', 'Sandy Bay, TAS', ' AUS'], ['Dickson College', 'Dickson College', 'Dicksn', '1 ', 'Dickson, ACT', ' AUS'], ['Dragons Rowing Club', 'Dragons', 'Dragons', '2 ', 'Brisbane, QLD', ' AUS'], ['DRC Rowers', 'Drummoyne', 'Drumyne', '2 ', 'Sydney, NSW', ' AUS'], ['Dutton Park Rowing & Supporters Club Inc', 'Dutton Park', 'DuttnPk', '1 ', 'Queensland', ' AUS'], ['Essendon Rowing Club', 'Essendon', 'Essndn', '15 ', 'Essendon, VIC', ' AUS'], ['Firbank Grammar School', 'Firbank Grammar', 'Firbank', '3 ', 'Brighton, VIC', ' AUS'], ['Fremantle Rowing Club', 'Fremantle', 'Fremntl', '31 ', 'Western Australia', ' AUS'], ['Geelong College', 'Geelong College', 'GeelongC', '4 ', 'Geelong, VIC', ' AUS'], ['Geelong Grammar School', 'Geelong Grammar', 'GeelongG', '3 ', 'Corio, VIC', ' AUS'], ['Genazzano FCJ College', 'Genazzano', 'Genzzno', '8 ', 'Kew, VIC', ' AUS'], ['Gippsland Grammar', 'Gippsland Grammar', 'Gippsld', '2 ', 'Sale, VIC', ' AUS'], ['Glebe Rowing Club', 'Glebe', 'Glebe', '3 ', 'Glebe, NSW', ' AUS'], ['Glenorchy Rowing Club', 'Glenorchy', 'Glenrchy', '2 ', 'Tasmania', ' AUS'], ['GMS Rowing Center', 'GMS Rowing', 'GMS', '1 ', 'New Milford, CT', ' USA'], ['Grafton High School', 'Grafton High', 'GraftnH', '2 ', 'Grafton, NSW', ' AUS'], ['Griffith University Surfers Paradise Rowing Club', 'Griffith Uni Surfers Paradise', 'GUSPRC', '11 ', 'Gold Coast, QLD', ' AUS'], ['Guildford Young College', 'Guilford Young', 'GuilfdYng', '6 ', 'Tasmania', ' AUS'], ['Haileybury', 'Haileybury', 'Hailybry', '5 ', 'Keysborough, VIC', ' AUS'], ['Hawthorn Rowing Club', 'Hawthorn', 'Hawthrn', '6 ', 'Booroondara, VIC', ' AUS'], ['Hunter Valley Grammar School', 'Hunter Valley Grammar', 'HuntrVal', '4 ', 'Newcastle, NSW', ' AUS'], ['Huon Rowing Club', 'Huon', 'Huon', '23 ', 'Franklin, TAS', ' AUS'], ['Hutchins Rowing Club', 'Hutchins', 'Hutchns', '1 ', 'Tasmania', ' AUS'], ['Kardinia International College', ""Kardinia Int'l Coll"", 'Kardnia', '2 ', 'Geelong, VIC', ' AUS'], ['Kinross Wolaroi School', 'Kinross Wolaroi', 'Kinross', '13 ', 'Orange, NSW', ' AUS'], ['Korowa Anglican Girls School', 'Korowa Anglican Girls', 'Korowa', '2 ', 'Glen Iris, VIC', ' AUS'], ['Launceston Church Grammar School', 'Launceston Church Grammar', 'Grammar', '6 ', 'Tasmania', ' AUS'], [""Lauriston Girls' School"", 'Lauriston Girls', 'Laurstn', '3 ', 'Armadale, VIC', ' AUS'], ['Leichhardt Rowing Club (NSW)', 'Leichhardt', 'Leich', '12 ', 'Sydney, NSW', ' AUS'], ['Lindisfarne Rowing Club', 'Lindisfarne', 'Lindisf', '2 ', 'Lindisfarne, TAS', ' AUS'], ['Lismore Rowing Club', 'Lismore', 'Lismore', '1 ', 'Lismore, NSW', ' AUS'], ['Loreto - Toorak', 'Loreto - Toorak', 'Lor-T', '8 ', 'Toorak, VIC', ' AUS'], ['Loreto College - Ballarat', 'Loreto - Ballarat', 'Lor-B', '1 ', 'Ballarat, VIC', ' AUS'], ['Loreto Kirribilli', 'Loreto Kirribilli', 'Lor-K', '3 ', 'Kirribilli, NSW', ' AUS'], ['Loreto Normanhurst', 'Loreto Normanhurst', 'Lor-N', '12 ', 'Normanhurst, NSW', ' AUS'], ['Lower Clarence Amateur RC', 'Lower Clarence', 'LwrClar', '1 ', 'Mclean, NSW', ' AUS'], ['Macquarie University Rowing Club', 'Macquarie University', 'MacqU', '1 ', 'Sydney, NSW', ' AUS'], ['Marist College Canberra', 'Marist College', 'Marist', '1 ', 'Canberra, ACT', ' AUS'], ['Melbourne Girls Grammar School', 'Melbourne Girls Grammar', 'MelbGrls', '2 ', 'South Yarra, VIC', ' AUS'], ['Melbourne Grammar School', 'Melbourne Grammar', 'MelbGrm', '2 ', 'Melbourne, VIC', ' AUS'], ['Melbourne High School', 'Melbourne High', 'MelbH', '4 ', 'Melbourne, VIC', ' AUS'], ['Melbourne Rowing Club', 'Melbourne', 'Melbrne', '11 ', 'Melbourne, VIC', ' AUS'], ['Melbourne University Boat Club', 'Melbourne Uni', 'MUBC', '66 ', 'Melbourne, VIC', ' AUS'], ['Mercantile Rowing Club', 'Mercantile', 'Merc', '52 ', 'Melbourne, VIC', ' AUS'], ['Merewether High School', 'Merewether High', 'Merew', '1 ', 'Newcastle, NSW', ' AUS'], ['Methodist Ladies College', 'Methodist Ladies College', 'MLC', '4 ', 'Kew, VIC', ' AUS'], ['MLC School', 'MLC School', 'MLC', '3 ', 'Abbotsford, NSW', ' AUS'], ['Mosman Rowing Club', 'Mosman', 'Mosmn', '26 ', 'Sydney, NSW', ' AUS'], ['Murray Bridge Rowing Club', 'Murray Bridge', 'MrryBr', '4 ', 'South Australia', ' AUS'], ['Nepean Rowing Club', 'Nepean', 'Nepean', '10 ', 'Penrith, NSW', ' AUS'], ['Nestles Rowing Club', 'Nestles', 'Nestle', '3 ', 'Dennington, VIC', ' AUS'], ['Newcastle Grammar School', 'Newcastle Grammar', 'NewcstleG', '8 ', 'Newcastle, NSW', ' AUS'], ['Newcastle Rowing Club', 'Newcastle', 'Newcastle', '1 ', 'Newcastle, NSW', ' AUS'], ['Newcastle University Boat Club', 'Newcastle University', 'NewcstleU', '10 ', 'Newcastle, NSW', ' AUS'], ['Newington College', 'Newington', 'Newngtn', '5 ', 'Abbotsford, NSW', ' AUS'], ['North Esk Rowing Club', 'North Esk', 'NthEsk', '13 ', 'Invermay, TAS', ' AUS'], ['Nowra High School', 'Nowra High', 'NowraH', '1 ', 'Nowra, NSW', ' AUS'], ['Pembroke School', 'Pembroke School', 'Pembke', '4 ', 'South Australia', ' AUS'], ['Penrith Rowing Club', 'Penrith', 'Penrth', '2 ', 'Penrith, NSW', ' AUS'], ['Perth College', 'Perth College', 'PerthCol', '10 ', 'Western Australia', ' AUS'], ['Phoenix Rowing Club', 'Phoenix', 'Phoenx', '1 ', 'South Australia', ' AUS'], ['Pine Rivers Rowing Club', 'Pine Rivers', 'Pine', '16 ', 'Brisbane, QLD', ' AUS'], ['Port Macquarie Rowing Club', 'Port Macquarie', 'PtMacq', '2 ', 'Port Macquarie, NSW', ' AUS'], ['Power House Rowing Club', 'Power House', 'PwrHouse', '1 ', 'Toorak, VIC', ' AUS'], ['Presbyterian Ladies College', 'PLC Sydney', 'PLC-S', '3 ', 'Croydon, NSW', ' AUS'], [""Presbyterian Ladies' College - Perth"", 'PLC Perth', 'PLC-P', '13 ', 'Western Australia', ' AUS'], ['Prince Alfred College', 'Prince Alfred', 'PrAlfrd', '4 ', 'Kent Town, SA', ' AUS'], ['Pulteney Grammar School', 'Pulteney Grammar', 'Pultny', '2 ', 'South Australia', ' AUS'], ['Pymble Ladies College', 'Pymble Ladies', 'Pymbl', '7 ', 'Leighhardt, NSW', ' AUS'], ['Queenwood School', 'Queenwood', 'Queenw', '4 ', 'Mosman, NSW', ' AUS'], ['Radford College', 'Radford College', 'Radfd', '3 ', 'Bruce, ACT', ' AUS'], ['Redlands', 'Redlands', 'Redlnd', '4 ', 'Mosman, NSW', ' AUS'], ['Riverside Girls High School', 'Riverside Girls', 'Rvrsde', '1 ', 'Gladesville, NSW', ' AUS'], ['Rockhampton Grammar School', 'Rockhampton Grammar', 'RockGrm', '6 ', 'Queensland', ' AUS'], ['Roseville College', 'Roseville', 'Rosevl', '3 ', 'Roseville, NSW', ' AUS'], ['Rowing ACT', 'Aust Capital Territory', 'ACT', '3 ', 'Canberra, ACT', ' AUS'], ['Rowing New South Wales', 'New South Wales', 'NSW', '8 ', 'Concord West, NSW', ' AUS'], ['Rowing Queensland Inc', 'Queensland', 'QLD', '8 ', 'Queensland', ' AUS'], ['Rowing South Australia Inc', 'South Australia', 'SA', '6 ', 'Adelaide, SA', ' AUS'], ['Rowing Tasmania', 'Tasmania', 'TAS', '8 ', 'Tasmania', ' AUS'], ['Rowing Victoria Incorporated', 'Victoria', 'VIC', '8 ', 'Melbourne, VIC', ' AUS'], ['Rowing WA', 'Western Australia', 'WA', '8 ', 'Western Australia', ' AUS'], [""Ruyton Girls' School"", 'Ruyton Girls', 'Ruyton', '1 ', 'Kew, VIC', ' AUS'], ['Sacred Heart College - Geelong', 'Sacred Heart Geelong', 'SacHeart', '3 ', 'Newtown, VIC', ' AUS'], [""Saint Paul's Grammar School"", ""St Paul's Grammar"", 'StPaul', '2 ', 'Sydney, NSW', ' AUS'], ['Saratoga Rowing Association, Inc./ Saratoga Springs High School', 'Saratoga', 'SRA', '2 ', 'Saratoga Springs, NY', ' USA'], ['Scotch College - Adelaide', 'Scotch', 'Scotch', '1 ', 'South Australia', ' AUS'], ['Scotch College - Vic', 'Scotch College', 'Scotch', '6 ', 'Hawthorn, VIC', ' AUS'], ['Shelford Grammar School', 'Shelford Grammar', 'Shelfrd', '1 ', 'Caulfield, VIC', ' AUS'], ['Shoalhaven Rowing Club', 'Shoalhaven', 'Shoal', '1 ', 'Nowra, NSW', ' AUS'], ['Somerset College', 'Somerset College', 'Somerset', '8 ', 'Queensland', ' AUS'], ['Somerville House', 'Somerville House', 'Somervll', '15 ', 'Queensland', ' AUS'], [""St Aloysius' College"", 'St Aloysius', 'StAloy', '1 ', 'Sydney, NSW', ' AUS'], ['St Augustines College', 'St Augustines', 'StAug', '1 ', 'Sydney, NSW', ' AUS'], [""St Catherine's School (NSW)"", ""St Catherine's"", 'StCath', '2 ', 'Sydney, NSW', ' AUS'], ['St George Rowing Club', 'St George', 'StGeo', '12 ', 'Wolli Creek, NSW', ' AUS'], [""St Hilda's"", 'St Hildas', 'StHilda', '1 ', 'Southport, QLD', ' AUS'], ['St Ignatius College', 'St Ignatius - Riverview', 'StIgn', '4 ', 'North Sydney, NSW', ' AUS'], [""St Joseph's  Nudgee College"", 'Nudgee', 'Nudgee', '8 ', 'Queensland', ' AUS'], [""St Joseph's College"", 'St Josephs Sydney', 'StJoe', '4 ', 'Hunters Hill, NSW', ' AUS'], [""St Joseph's College, Geelong"", 'St Josephs Geelong', 'StJoes', '1 ', 'Newtown, VIC', ' AUS'], ['St Josephs College RC', 'St Josephs', 'BISH', '2 ', 'Galway', ' IRL'], [""St Kevin's College"", ""St Kevin's"", 'StKevin', '2 ', 'Toorak, VIC', ' AUS'], ['St Lukes Anglican School', 'St Lukes Anglican', 'StLuke', '3 ', 'Queensland', ' AUS'], [""St Margaret's AGS"", 'St Margarets', 'StMarg', '1 ', 'Queensland', ' AUS'], [""St Mary's College, Adelaide"", 'St Marys Adelaide', 'StMary', '1 ', 'South Australia', ' AUS'], [""St Michael's Collegiate School"", 'Collegiate', 'Collegiate', '3 ', 'Tasmania', ' AUS'], [""St Patrick's College"", 'St Patricks', 'StPat', '1 ', 'Tasmania', ' AUS'], [""St Patrick's College (VIC)"", ""St Patrick's"", 'StPat', '2 ', 'Ballarat, VIC', ' AUS'], [""St Peter's College"", ""St Peter's"", 'StPeter', '1 ', 'Adelaide, SA', ' AUS'], [""St Peter's Girls College"", 'St Peters Girls', 'StPeter', '3 ', 'South Australia', ' AUS'], [""St Peter's Lutheran College"", 'St Peters Lutheran', 'StPeter', '2 ', 'Queensland', ' AUS'], ['St. Stithians College', 'Stithians', 'SSC', '2 ', 'Johannesburg', ' ZAF'], ['Swan River Rowing Club', 'Swan River', 'SwanR', '61 ', 'Canning Bridge, WA', ' AUS'], ['Sydney Grammar School', 'Sydney Grammar', 'SydGrm', '2 ', 'Sydney, NSW', ' AUS'], ['Sydney Rowing Club', 'Sydney', 'Sydny', '46 ', 'Sydney, NSW', ' AUS'], ['Sydney University Boat Club', 'Sydney University', 'SydU', '34 ', 'Sydney, NSW', ' AUS'], ['Sydney University Womens Rowing Club', 'Sydney University', 'SydU', '17 ', 'Sydney, NSW', ' AUS'], ['Tamar Rowing Club', 'Tamar', 'Tamar', '11 ', 'Tasmania', ' AUS'], ['Tara Anglican School for Girls', 'Tara School', 'Tara', '3 ', 'North Parramatta, NSW', ' AUS'], ['Taroona High School', 'Taroona', 'THS', '1 ', 'Hobart, TAS', ' AUS'], ['Tasmanian University Rowing Club', 'Tasmanian University', 'TasmU', '5 ', 'Tasmania', ' AUS'], ['Team China', 'Team China', 'Team CHN', 'N/A', '14', 'CHN'], ['Team Estonia', 'Team Estonia', 'Team EST', 'N/A', '2', 'EST'], ['Team Hong Kong', 'Team Hong Kong', 'Team HKG', 'N/A', '5', 'HKG'], ['Team Indonesia', 'Team Indonesia', 'Team INA', 'N/A', '2', 'IDN'], ['Team Korea', 'Team Korea', 'Team KOR', 'N/A', '6', 'KOR'], ['Team Singapore', 'Team Singapore', 'Team SIN', 'N/A', '2', 'SGP'], ['Team USA', 'Team USA', 'Team USA', 'N/A', '8', 'USA'], ['Team Vietnam', 'Team Vietnam', 'Team VIE', 'N/A', '7', 'VNM'], ['The Cathedral School', 'Cathedral', 'Cathdrl', '13 ', 'Queensland', ' AUS'], ['The Friends School', 'Friends School', 'Friends', '8 ', 'Hobart, TAS', ' AUS'], ['The Hutchins School', 'Hutchins School', 'Hutchns', '23 ', 'Tasmania', ' AUS'], ['The Kings School', 'Kings', 'Kings', '2 ', 'Parramatta, NSW', ' AUS'], ['The Lakes Rowers', 'Lakes Rowers', 'Lakes', '2 ', 'Penrith, NSW', ' AUS'], ['The Scots College', 'Scots', 'Scots', '3 ', 'Bellevue Hill, NSW', ' AUS'], ['The Shore School', 'Shore', 'Shore', '5 ', 'Gladesville, NSW', ' AUS'], ['The Southport School', 'The Southport School', 'Sthport', '5 ', 'Southport, QLD', ' AUS'], ['The Victorian Institute of Sport', 'Victorian Institute of Sport', 'VIS', '11 ', 'Melbourne, VIC', ' AUS'], ['Toowong Rowing Club', 'Toowong', 'Toow', '50 ', 'Brisbane, QLD', ' AUS'], ['Torrens Rowing Club', 'Torrens', 'Torrens', '8 ', 'Adelaide, SA', ' AUS'], ['Trinity Catholic College', 'Trinity Catholic', 'TrntyC', '2 ', 'Sydney, NSW', ' AUS'], ['Trinity Lutheran College', 'Trinity Lutheran', 'TrintyLuth', '2 ', 'Queensland', ' AUS'], ['Tweed Heads and Coolangatta Rowing Club', 'Tweed Heads', 'TweedHds', '7 ', 'Brisbane, QLD', ' AUS'], ['University of NSW Rowing Club', 'University of NSW', 'UNSW', '4 ', 'Sydney, NSW', ' AUS'], ['University of Queensland Boat Club', 'University of Queensland', 'UniQld', '31 ', 'Brisbane, QLD', ' AUS'], ['University of WA Boat Club', 'University of WA', 'UniWA', '24 ', 'Western Australia', ' AUS'], ['Unley High School', 'Unley High', 'UnleyH', '1 ', 'South Australia', ' AUS'], ['UTS Rowing Club', 'UTS', 'UTS', '44 ', 'Sydney, NSW', ' AUS'], ['Walford Anglican School', 'Walford Anglican', 'Walfd', '9 ', 'South Australia', ' AUS'], ['Wentworth District Rowing Club', 'Wentworth', 'Wentwth', '6 ', 'Wentworth, VIC', ' AUS'], ['Wesley College', 'Wesley', 'Wesley', '6 ', 'Melbourne, VIC', ' AUS'], ['West Australian Rowing Club', 'WARC', 'WARC', '18 ', 'Perth, WA', ' AUS'], ['Wilderness School', 'Wilderness School', 'Wildrnss', '7 ', 'South Australia', ' AUS'], ['Xavier College', 'Xavier', 'Xavr', '4 ', 'Kew, VIC', ' AUS'], ['Yarra Yarra Rowing Club', 'Yarra Yarra', 'YrraYrra', '5 ', 'Melbourne, VIC', ' AUS']]"
